http:^^www.cs.cornell.edu^Info^Courses^Current^CS415^CS414.html,course,Cornell,0,79,111,0.6846846846846847,6.288288288288288,114,44,0.38596491228070173,1,6,0,8,0,15,1,4,3,4,2
http:^^www.cs.cornell.edu^Info^Courses^Current^CS211^home.html,course,Cornell,-6,95,253,0.7154150197628458,5.4229249011857705,508,55,0.10826771653543307,0,2,1,2,5,13,6,7,3,3,3
http:^^cs.cornell.edu^Info^Courses^Fall-95^CS415^CS415.html,course,Cornell,-2,107,140,0.6571428571428571,15.42142857142857,551,54,0.09800362976406533,0,1,0,2,0,4,3,8,7,7,4
http:^^www.cs.cornell.edu^Info^Courses^Spring-96^CS516^,course,Cornell,0,130,456,0.6513157894736842,5.489035087719298,12004,185,0.015411529490169943,0,1,4,3,5,15,6,3,11,9,6
http:^^www.cs.cornell.edu^Info^Courses^Current^CS401^home.html,course,Cornell,1,76,175,0.7828571428571428,5.365714285714286,81,38,0.4691358024691358,1,0,11,3,1,7,4,3,4,5,4
http:^^www.cs.cornell.edu^Info^People^prakas^cs414^cs414.html,course,Cornell,2,140,552,0.5416666666666666,5.550724637681159,279,66,0.23655913978494625,0,5,11,10,1,24,11,14,12,14,9
http:^^www.cs.cornell.edu^Info^Courses^Spring-96^CS512^home.html,course,Cornell,9,86,192,0.7552083333333334,6.604166666666667,270,63,0.23333333333333334,1,4,16,4,0,10,5,5,6,4,6
http:^^www.cs.cornell.edu^Info^Courses^Spring-96^CS212^CS212.html,course,Cornell,0,53,74,0.8918918918918919,6.621621621621622,166,44,0.26506024096385544,3,0,7,2,0,6,5,2,2,1,2
http:^^www.cs.cornell.edu^Info^Courses^Fall-94^CS617^,course,Cornell,9,79,383,0.6266318537859008,5.642297650130549,134,32,0.23880597014925373,1,0,4,2,0,11,9,18,18,19,3
http:^^www.cs.cornell.edu^Info^Courses^Current^CS631^home.html,course,Cornell,-2,54,47,0.8723404255319149,6.0,304,42,0.13815789473684212,0,2,0,2,0,5,9,3,8,3,8
http:^^cs.cornell.edu^Info^Courses^Spring-96^CS432^cs432.html,course,Cornell,9,275,846,0.5023640661938534,6.013002364066194,395,48,0.12151898734177215,2,8,5,37,29,47,20,18,20,22,19
http:^^www.cs.cornell.edu^Info^Courses^Spring-96^CS100^CS100.html,course,Cornell,2,96,117,0.7094017094017094,5.05982905982906,1109,57,0.05139765554553652,0,1,0,4,7,8,5,2,3,2,3
http:^^cs.cornell.edu^Info^Courses^Current^CS415^CS414.html,course,Cornell,0,80,113,0.6902654867256637,6.185840707964601,117,45,0.38461538461538464,1,6,0,8,0,16,1,4,3,4,2
http:^^www.cs.cornell.edu^Info^Courses^Current^CS410^home.html,course,Cornell,-8,200,826,0.47336561743341404,5.216707021791768,884,126,0.1425339366515837,0,2,33,17,14,65,7,4,3,2,4
http:^^www.cs.cornell.edu^Info^Courses^Current^CS481^CS481.html,course,Cornell,0,51,90,0.7888888888888889,5.288888888888889,550,63,0.11454545454545455,0,0,16,2,0,13,5,2,2,1,2
http:^^www.tc.cornell.edu^Visualization^Education^cs718^,course,Cornell,0,74,109,0.8532110091743119,6.697247706422019,367,39,0.10626702997275204,6,0,6,0,0,2,3,4,6,7,6
http:^^www.cs.cornell.edu^Info^Courses^Spring-96^CS674^CS674.html,course,Cornell,5,78,185,0.7243243243243244,5.54054054054054,393,56,0.14249363867684478,2,0,8,2,1,9,10,7,9,6,7
http:^^www.cs.cornell.edu^Info^Projects^NuPrl^cs611^CS611.html,course,Cornell,-5,54,68,0.7352941176470589,5.132352941176471,63,28,0.4444444444444444,4,1,3,3,0,5,2,1,1,0,1
http:^^simon.cs.cornell.edu^Info^Courses^Spring-96^CS515^,course,Cornell,3,48,171,0.672514619883041,5.0,59,31,0.5254237288135594,0,1,0,2,0,13,5,7,12,11,6
http:^^www.cs.cornell.edu^Info^Courses^Fall-95^CS472^cs472.html,course,Cornell,3,54,92,0.7608695652173914,5.043478260869565,174,41,0.23563218390804597,2,0,3,3,0,9,7,4,4,2,4
http:^^www.cs.cornell.edu^Info^Courses^Current^CS314^,course,Cornell,-1,63,229,0.6986899563318777,5.528384279475983,126,40,0.31746031746031744,1,3,4,4,1,17,15,4,7,6,6
http:^^www.tc.cornell.edu^Visualization^Education^cs417^,course,Cornell,-3,279,677,0.6277695716395865,5.6779911373707534,2497,110,0.04405286343612335,2,2,34,1,8,39,16,11,13,17,9
http:^^simon.cs.cornell.edu^Info^Courses^Current^CS401^,course,Cornell,1,75,167,0.7784431137724551,5.419161676646707,80,37,0.4625,1,0,11,2,1,7,4,3,4,5,4
http:^^www.cs.cornell.edu^Info^Courses^Current^CS611^home.html,course,Cornell,13,134,476,0.6260504201680672,6.117647058823529,557,74,0.13285457809694792,1,4,20,2,0,28,17,14,8,4,11
http:^^www.cs.cornell.edu^Info^People^nikos^CS222^cs222.html,course,Cornell,-4,194,788,0.5723350253807107,4.9238578680203045,365,69,0.18904109589041096,0,4,9,2,28,46,13,10,11,9,10
http:^^www.cs.cornell.edu^Info^Courses^Current^CS537^course.html,course,Cornell,14,343,1519,0.46807109940750496,5.1876234364713625,2487,121,0.0486529955770004,1,2,1,6,2,56,22,30,46,45,29
http:^^www.cs.dartmouth.edu^courseguide^undergrad^cs_37.html,course,misc,1,32,75,0.84,6.213333333333333,42,28,0.6666666666666666,0,0,0,0,0,2,1,2,2,2,1
http:^^www.cs.cornell.edu^Info^Courses^Spring-96^CS211^CS211.html,course,Cornell,18,522,1149,0.42036553524804177,6.224543080939948,3107,270,0.08690054715159318,0,11,0,30,5,117,12,12,8,10,7
http:^^www.CS.Princeton.EDU^courses^archive^fall94^cs461^index.html,course,misc,0,74,97,0.8144329896907216,4.835051546391752,141,83,0.5886524822695035,1,1,30,2,0,7,4,8,6,6,1
http:^^erciyes.ces.cwru.edu^stephan^96.html,course,misc,-1,57,64,0.78125,6.671875,94,54,0.574468085106383,0,2,0,1,1,8,5,5,2,2,1
http:^^www.cs.uoregon.edu^classes^cis211^,course,misc,0,93,63,0.7936507936507936,5.444444444444445,179,71,0.39664804469273746,0,0,16,0,0,5,2,2,1,2,3
http:^^www.cs.cornell.edu^Info^Courses^Current^CS212^outline.html,course,Cornell,-13,280,1255,0.502788844621514,5.30199203187251,153,19,0.12418300653594772,0,1,0,16,6,65,36,14,24,4,23
http:^^www-cse.stanford.edu^classes^cs137^,course,misc,-4,42,157,0.7579617834394905,6.560509554140127,49,33,0.673469387755102,0,3,0,3,2,1,7,6,5,6,4
http:^^www.cs.wisc.edu^~reps^reps.html,faculty,Wisconsin,8,1120,3463,0.3341033785734912,6.317354894600058,5982,431,0.07204948177866934,0,1,98,0,73,43,39,142,80,77,77
http:^^cs.nyu.edu^cs^dept_info^course_home_pages^fall96^A22.0002^index.html,course,misc,-2,90,221,0.6606334841628959,6.004524886877828,95,54,0.5684210526315789,0,2,3,2,0,14,2,2,0,0,0
http:^^www.cs.uidaho.edu^~jimaf^cs541^index.html,course,misc,1,90,180,0.6833333333333333,6.777777777777778,120,72,0.6,0,3,0,0,0,18,7,9,10,10,7
http:^^www.cis.ksu.edu^~schmidt^teaching^870.syllabus.html,course,misc,-1,85,153,0.8104575163398693,6.65359477124183,49,23,0.46938775510204084,0,2,0,0,0,2,0,1,0,0,0
http:^^cs.nyu.edu^cs^dept_info^course_home_pages^spr96^G22.2560^index.html,course,misc,-4,85,128,0.6484375,5.6953125,114,70,0.6140350877192983,0,2,0,3,1,5,1,1,0,0,0
http:^^www.cs.bu.edu^faculty^best^crs^cs450^F96^Home.html,course,misc,-1,83,133,0.7819548872180451,6.496240601503759,120,69,0.575,0,8,0,0,0,12,5,1,2,0,2
http:^^www.CS.Princeton.EDU^courses^archive^spr96^cs318^,course,misc,0,43,79,0.7341772151898734,5.10126582278481,54,30,0.5555555555555556,0,2,2,4,0,11,2,2,2,1,2
http:^^www.cs.tamu.edu^course-info^cpsc463^fall96^marti^syllabus.htm,course,misc,1,71,380,0.6684210526315789,5.355263157894737,113,45,0.39823008849557523,1,1,1,0,2,25,9,7,8,9,4
http:^^www-cse.stanford.edu^classes^cs112^,course,misc,0,37,38,0.9473684210526315,7.421052631578948,42,31,0.7380952380952381,0,3,0,3,1,1,3,3,2,3,3
http:^^www.cs.bu.edu^faculty^heddaya^CS112^,course,misc,-1,148,113,0.831858407079646,5.867256637168142,162,83,0.5123456790123457,0,1,0,0,0,7,0,1,0,0,0
http:^^www.CS.Princeton.EDU^courses^archive^spr96^cs496^,course,misc,0,78,125,0.664,5.256,81,43,0.5308641975308642,1,0,9,3,3,7,0,0,1,1,0
http:^^www.csc.ncsu.edu^eos^info^csc518_info^www^index.html,course,misc,-6,69,102,0.6568627450980392,4.4411764705882355,126,53,0.42063492063492064,1,1,12,0,0,5,0,0,0,0,0
http:^^www.cs.tufts.edu^g^40^,course,misc,0,23,19,0.7368421052631579,5.842105263157895,29,26,0.896551724137931,0,0,9,0,0,0,0,0,0,0,0
http:^^cs.nyu.edu^cs^dept_info^course_home_pages^fall96^G22.1170^index.html,course,misc,-1,49,35,0.9428571428571428,7.742857142857143,38,29,0.7631578947368421,2,0,0,0,0,4,2,2,1,1,1
http:^^www.cis.upenn.edu^~cse240^cse240.html,course,misc,-1,143,176,0.7386363636363636,5.846590909090909,100,43,0.43,0,5,0,9,1,13,6,3,3,2,5
http:^^wizard.cse.nd.edu^~esha^cse643^,course,misc,3,131,340,0.6794117647058824,6.2,237,119,0.5021097046413502,0,3,1,0,1,18,9,17,17,17,6
http:^^www-leland.stanford.edu^class^cs223b^,course,misc,2,144,341,0.6862170087976539,6.782991202346041,264,112,0.42424242424242425,0,9,0,0,0,21,4,2,3,1,4
http:^^www.cs.caltech.edu^~cs141^cs141.html,course,misc,2,47,37,0.7837837837837838,6.756756756756757,74,40,0.5405405405405406,0,0,0,2,0,7,4,4,4,6,2
http:^^www.csc.ncsu.edu^eos^info^csc501_info^www^index.html,course,misc,-6,46,110,0.7,6.663636363636364,103,60,0.5825242718446602,0,3,0,0,0,4,7,4,4,1,5
http:^^edlab-www.cs.umass.edu^cs691e^,course,misc,-2,42,82,0.7804878048780488,5.719512195121951,54,37,0.6851851851851852,0,2,5,0,1,3,4,3,3,3,3
http:^^www.cs.usask.ca^faculty^mccrosky^carl^courses^cmpt421_814^index.html,course,misc,0,49,135,0.6962962962962963,6.4222222222222225,72,42,0.5833333333333334,0,0,0,0,0,4,3,1,1,2,1
http:^^escalante.cs.byu.edu^cs428^,course,misc,-1,60,92,0.8043478260869565,5.869565217391305,141,79,0.5602836879432624,0,2,0,1,0,5,2,6,8,10,7
http:^^www.CS.Princeton.EDU^courses^archive^spr96^cs226^,course,misc,-4,96,349,0.6561604584527221,5.32378223495702,104,59,0.5673076923076923,0,0,1,3,6,26,14,12,8,8,8
http:^^www.cs.indiana.edu^classes^b403^index.html,course,misc,0,112,496,0.6048387096774194,6.19758064516129,95,37,0.3894736842105263,0,4,5,0,2,13,8,4,3,9,2
http:^^www.cs.cornell.edu^Info^Courses^Current^CS100B^home.html,course,Cornell,-6,443,1522,0.47700394218134035,5.21484888304862,2042,133,0.06513222331047992,1,12,33,5,11,73,26,18,17,7,22
http:^^www.cse.nd.edu^~esha^cse341^,course,misc,2,106,305,0.6327868852459017,6.377049180327869,134,68,0.5074626865671642,0,7,1,0,2,31,6,17,10,8,7
http:^^www.cs.bu.edu^faculty^sclaroff^courses^cs591-A1-95^Home.html,course,misc,-1,76,175,0.7771428571428571,5.434285714285714,85,44,0.5176470588235295,0,0,0,1,1,15,5,6,3,3,3
http:^^www.cs.uoregon.edu^classes^cis212^,course,misc,-1,103,106,0.7641509433962265,5.216981132075472,177,89,0.5028248587570622,0,0,20,0,1,7,2,1,0,1,2
http:^^www.cs.uiowa.edu^~mfleck^22c162-96^top-page.html,course,misc,-2,68,132,0.7348484848484849,5.143939393939394,73,39,0.5342465753424658,0,0,5,3,0,2,4,2,2,2,2
http:^^nebo.cs.byu.edu^~clement^cs143^syl.html,course,misc,2,105,305,0.6819672131147541,6.7901639344262295,72,31,0.4305555555555556,0,0,0,2,1,14,6,5,3,4,4
http:^^www.usc.edu^dept^cs^class_info^571^main.html,course,misc,0,42,65,0.8769230769230769,7.3076923076923075,79,43,0.5443037974683544,0,1,0,0,0,4,2,3,1,1,1
http:^^anytime.cs.umass.edu^~shlomo^classes^383^index.html,course,misc,2,167,195,0.6871794871794872,8.856410256410257,210,104,0.49523809523809526,0,2,12,0,0,21,7,9,5,5,6
http:^^www.cs.dartmouth.edu^courseguide^grad^cs_118.html,course,misc,2,35,92,0.782608695652174,7.260869565217392,48,34,0.7083333333333334,0,0,0,0,0,5,3,3,0,2,0
http:^^cs.nyu.edu^cs^dept_info^course_home_pages^fall95^V22.0436.001^index.html,course,misc,-2,93,314,0.6656050955414012,4.643312101910828,85,42,0.49411764705882355,0,1,0,10,0,11,1,2,1,1,1
http:^^www.CS.Princeton.EDU^courses^archive^fall96^cs426^,course,misc,0,127,185,0.7837837837837838,5.448648648648649,237,107,0.45147679324894513,1,1,34,2,0,20,9,4,7,5,9
http:^^www.cs.bu.edu^faculty^gacs^courses^cs330^Home^Home.html,course,misc,-6,174,355,0.7887323943661971,6.045070422535211,156,54,0.34615384615384615,0,2,0,3,1,13,3,2,4,4,4
http:^^www.cs.bu.edu^faculty^snyder^cs525^home.html,course,misc,0,49,48,0.875,5.479166666666667,44,31,0.7045454545454546,0,0,4,0,0,8,1,0,0,1,0
http:^^www.CS.Princeton.EDU^courses^archive^spr95^cs226^index.html,course,misc,0,59,76,0.8026315789473685,5.605263157894737,84,51,0.6071428571428571,0,0,1,2,1,9,3,3,1,3,1
http:^^cs.millersv.edu^~katz^cs161.html,course,misc,6,78,340,0.6176470588235294,5.044117647058823,131,83,0.6335877862595419,1,2,21,2,3,10,1,2,0,0,0
http:^^www.CS.Princeton.EDU^courses^archive^fall96^cs341^,course,misc,-2,75,83,0.8192771084337349,7.108433734939759,127,63,0.49606299212598426,1,8,6,4,0,9,0,0,0,0,0
http:^^hydra.bgsu.edu^~rlancast^cs200.html,course,misc,0,46,208,0.6730769230769231,5.927884615384615,64,37,0.578125,0,0,0,7,11,14,2,5,1,0,2
http:^^www.cs.usask.ca^classes^212^,course,misc,-1,94,91,0.6813186813186813,11.032967032967033,94,57,0.6063829787234043,0,2,0,0,1,5,3,4,3,2,3
http:^^www.cs.tamu.edu^course-info^cpsc210^fall96^santha^,course,misc,-1,97,105,0.7047619047619048,7.314285714285714,136,81,0.5955882352941176,10,2,2,0,0,2,2,1,1,2,0
http:^^www.cs.pomona.edu^142.html,course,misc,-1,70,289,0.6885813148788927,5.311418685121107,86,38,0.4418604651162791,0,4,0,4,4,10,3,0,3,0,3
http:^^www.cs.bu.edu^faculty^heddaya^CS792^Home.html,course,misc,3,134,275,0.6618181818181819,5.912727272727273,109,49,0.44954128440366975,0,5,0,0,1,9,3,10,11,10,3
http:^^www.CS.Princeton.EDU^courses^archive^fall96^cs302^,course,misc,-6,46,61,0.6557377049180327,5.672131147540983,74,43,0.581081081081081,0,1,13,2,0,3,2,1,1,1,1
http:^^ai.eecs.umich.edu^people^wpb^373^syllabus.html,course,misc,2,638,931,0.5306122448979592,4.642320085929108,339,79,0.23303834808259588,0,12,0,10,8,17,9,5,9,7,8
http:^^vip.cs.utsa.edu^classes^cs5633f96^overview.html,course,misc,0,57,71,0.7887323943661971,5.394366197183099,70,44,0.6285714285714286,2,0,0,1,3,7,1,0,0,0,0
http:^^www.cs.hmc.edu^~mike^courses^cs124^cs124.html,course,misc,0,53,34,0.8823529411764706,6.235294117647059,73,49,0.6712328767123288,0,1,0,0,1,5,0,1,1,1,2
http:^^www.cs.dartmouth.edu^courseguide^undergrad^cs_56.html,course,misc,1,32,93,0.7634408602150538,5.924731182795699,36,26,0.7222222222222222,0,0,0,0,0,2,2,0,0,0,1
http:^^www.cis.upenn.edu^~jean^cis511.html,course,misc,-4,132,462,0.6060606060606061,7.757575757575758,142,32,0.22535211267605634,0,3,1,7,1,13,5,2,1,1,1
http:^^vip.cs.utsa.edu^classes^cs4873f96^overview.html,course,misc,1,47,75,0.6666666666666666,5.786666666666667,87,44,0.5057471264367817,0,0,0,10,10,18,0,0,0,0,0
http:^^www.cs.uoregon.edu^classes^cis441^,course,misc,-1,63,56,0.8571428571428571,6.214285714285714,65,38,0.5846153846153846,1,4,1,0,0,7,0,0,0,0,0
http:^^www.cs.dartmouth.edu^courseguide^undergrad^cs_4.html,course,misc,4,26,157,0.6751592356687898,5.643312101910828,34,24,0.7058823529411765,0,0,0,0,0,6,9,4,4,4,0
http:^^cs-www.bu.edu^students^grads^dm^cs305^f95^cs305.html,course,misc,4,243,1263,0.5352335708630246,5.140142517814727,152,56,0.3684210526315789,0,3,0,10,6,31,13,3,8,3,10
http:^^www.columbia.edu^~cs1001^,course,misc,0,366,740,0.47702702702702704,10.193243243243243,324,113,0.3487654320987654,0,2,0,33,2,37,17,8,10,6,11
http:^^www.cs.bu.edu^faculty^djy^cs835-fall96.html,course,misc,12,311,1276,0.512539184952978,5.484326018808777,372,141,0.3790322580645161,0,2,2,1,18,22,50,32,63,51,41
http:^^paul.rutgers.edu^~iacono^,course,misc,1,114,374,0.6443850267379679,4.751336898395722,95,43,0.45263157894736844,0,4,11,4,1,29,4,4,3,3,2
http:^^www.deas.harvard.edu^cs^academics^courses^cs124^cs124.html,course,misc,-1,94,195,0.764102564102564,6.18974358974359,137,48,0.35036496350364965,0,7,1,3,2,19,3,0,1,2,1
http:^^www.cs.rutgers.edu^~venugopa^112^112.html,course,misc,-1,35,53,0.7358490566037735,5.471698113207547,83,39,0.46987951807228917,0,0,13,0,0,12,0,5,1,3,1
http:^^www.CS.Princeton.EDU^courses^archive^fall96^cs111^,course,misc,0,83,153,0.7647058823529411,5.73202614379085,161,95,0.5900621118012422,0,0,0,2,1,4,6,6,6,6,5
ftp:^^ftp.cis.upenn.edu^pub^cse121^121^121.html,course,misc,-1,67,165,0.7090909090909091,6.0,107,47,0.4392523364485981,1,13,4,0,0,16,2,1,0,1,0
http:^^www.eecs.umich.edu^~tnm^eecs470f96^eecs470.html,course,misc,0,70,62,0.8387096774193549,7.064516129032258,67,50,0.746268656716418,0,2,0,0,0,0,1,1,1,1,1
http:^^lal.cs.byu.edu^cs330^homepage.html,course,misc,15,421,954,0.5251572327044025,6.79979035639413,356,187,0.5252808988764045,6,2,3,0,1,54,41,45,42,27,39
http:^^www.cs.nwu.edu^academics^courses^c11^index.html,course,misc,0,89,138,0.8043478260869565,5.934782608695652,106,57,0.5377358490566038,0,1,0,0,0,4,6,0,4,4,4
http:^^ns.uoregon.edu^~meyer^Classes^Fall96^CIS510^,course,misc,-2,70,66,0.7575757575757576,11.212121212121213,49,27,0.5510204081632653,0,2,0,0,0,1,1,0,1,0,0
http:^^www.eecs.umich.edu^~pmchen^eecs370^,course,misc,2,78,157,0.5796178343949044,5.872611464968153,120,63,0.525,5,0,19,0,0,16,0,0,9,9,0
http:^^www.cs.uidaho.edu^~frincke^classes^cs341.html,course,misc,0,91,149,0.7516778523489933,6.080536912751678,122,79,0.6475409836065574,0,1,0,0,2,14,3,8,8,10,6
http:^^www.cs.bu.edu^courses^cs113^F96^,course,misc,7,341,645,0.5736434108527132,5.114728682170543,358,155,0.4329608938547486,0,5,51,7,5,36,12,11,6,5,7
http:^^web.cps.msu.edu^~cps100^,course,misc,8,143,383,0.5718015665796344,4.710182767624021,227,85,0.3744493392070485,17,0,17,0,0,22,23,8,13,8,16
http:^^www.cs.duke.edu^~ola^courses^cps149.html,course,misc,-34,354,865,0.5017341040462427,5.241618497109827,453,161,0.3554083885209713,0,10,0,2,5,14,6,4,1,6,2
http:^^www.cis.upenn.edu^~lee^cse480.html,course,misc,-2,91,108,0.8796296296296297,6.87037037037037,143,84,0.5874125874125874,6,0,7,2,1,9,2,8,9,10,3
http:^^www.cs.byu.edu^courses^cs575^homepage.html,course,misc,0,298,230,0.7652173913043478,6.665217391304348,617,195,0.3160453808752026,1,2,0,0,0,9,6,13,11,14,11
http:^^web.cps.msu.edu^~cps440^,course,misc,-4,150,413,0.5980629539951574,4.978208232445521,235,119,0.5063829787234042,0,2,0,0,0,7,6,3,5,4,5
http:^^www-cse.stanford.edu^classes^cs193x^,course,misc,2,39,94,0.8404255319148937,6.23404255319149,40,28,0.7,0,3,0,3,1,3,2,5,3,3,2
http:^^www.cs.dartmouth.edu^courseguide^undergrad^cs_16.html,course,misc,0,29,186,0.6182795698924731,5.78494623655914,36,24,0.6666666666666666,0,0,0,0,0,10,4,5,0,0,0
http:^^www.deas.harvard.edu^cs^academics^courses^cs182^cs182.html,course,misc,7,171,417,0.6858513189448441,7.561151079136691,254,101,0.39763779527559057,0,1,0,2,1,33,17,10,12,10,14
http:^^www.CS.Princeton.EDU^courses^archive^spr96^csST2^,course,misc,4,36,90,0.7555555555555555,4.933333333333334,39,25,0.6410256410256411,0,1,0,2,0,10,6,3,5,3,5
http:^^www.cs.unc.edu^~anderson^teach^comp202^comp202.html,course,misc,-2,99,342,0.5555555555555556,4.7251461988304095,57,35,0.6140350877192983,1,2,8,0,5,7,5,2,2,2,2
http:^^www.cs.engr.uky.edu^~dclarke^cs250.html,course,misc,1,76,173,0.7341040462427746,6.502890173410405,119,56,0.47058823529411764,0,2,14,12,11,32,3,12,11,11,2
http:^^www.cs.uiowa.edu^~sriram^18fall95^18.html,course,misc,-1,91,235,0.2978723404255319,6.272340425531915,231,105,0.45454545454545453,1,1,0,0,0,39,1,3,12,12,1
http:^^www.cs.duke.edu^~ola^courses^cps108.html,course,misc,1,510,863,0.5538818076477404,6.068366164542295,605,252,0.41652892561983473,0,7,0,7,6,58,11,14,19,31,11
http:^^www.cs.dartmouth.edu^courseguide^undergrad^cs_5.html,course,misc,0,26,125,0.736,6.04,36,26,0.7222222222222222,0,0,0,0,0,2,1,0,0,3,0
http:^^www.cs.usask.ca^classes^101^,course,misc,2,120,197,0.7461928934010152,7.131979695431472,110,70,0.6363636363636364,2,2,3,1,1,6,3,2,2,1,1
http:^^www.cs.indiana.edu^classes^c311^index.html,course,misc,8,502,1687,0.46710136336692354,5.6858328393598105,525,177,0.33714285714285713,0,6,23,8,27,65,24,19,15,5,16
http:^^www.cs.bu.edu^faculty^mcchen^cs320-96^index.html,course,misc,0,98,51,0.8431372549019608,7.705882352941177,103,58,0.5631067961165048,0,3,0,0,0,2,0,0,0,0,0
http:^^www.cs.tufts.edu^g^11^,course,misc,-1,70,123,0.7560975609756098,5.544715447154472,116,58,0.5,4,2,11,0,0,9,5,3,2,3,2
http:^^issl.cs.byu.edu^docs^CS456^Syllabus96.html,course,misc,-13,152,865,0.4647398843930636,4.484393063583815,252,88,0.3492063492063492,0,3,0,7,0,48,13,7,7,7,10
http:^^www.cs.uidaho.edu^~billjunk^courses^cs480^cs480.html,course,misc,0,116,309,0.6990291262135923,6.919093851132686,100,47,0.47,0,5,0,0,1,16,7,10,14,17,8
http:^^www.cs.columbia.edu^~leana^W4995^,course,misc,-1,125,145,0.7103448275862069,9.317241379310344,154,87,0.564935064935065,0,5,0,1,1,17,4,4,4,4,5
http:^^www.cis.ufl.edu^~mssz^Arch-CGS3470^Top-Level.html,course,misc,-2,105,227,0.6696035242290749,7.140969162995595,140,29,0.20714285714285716,0,1,0,0,0,9,3,3,4,3,3
http:^^www.cs.tufts.edu^~jacob^175^,course,misc,0,44,129,0.627906976744186,5.558139534883721,92,48,0.5217391304347826,0,2,18,0,0,12,5,2,2,2,4
http:^^wizard.cse.nd.edu^class_data^cse521^www^,course,misc,-1,90,196,0.7142857142857143,8.418367346938776,141,62,0.4397163120567376,0,4,0,5,0,14,6,1,1,3,0
http:^^wizard.cse.nd.edu^class_data^cse233^www^index.html,course,misc,4,265,547,0.33638025594149906,14.025594149908592,459,251,0.5468409586056645,0,6,0,0,0,12,4,7,2,3,4
http:^^www.csc.ncsu.edu^eos^info^csc505_info^www^index.html,course,misc,0,130,506,0.717391304347826,5.7727272727272725,135,56,0.4148148148148148,0,4,0,0,1,25,4,2,2,3,2
http:^^www-cse.stanford.edu^classes^cs1c^,course,misc,-1,39,72,0.9305555555555556,7.069444444444445,45,31,0.6888888888888889,0,3,0,3,1,2,2,5,4,4,4
http:^^erciyes.ces.cwru.edu^marling^cmps131.html,course,misc,-1,69,105,0.7142857142857143,6.171428571428572,117,63,0.5384615384615384,0,2,0,1,1,6,5,5,3,3,2
http:^^www.cs.uiowa.edu^~sriram^dc^dc.html,course,misc,0,16,41,0.8536585365853658,5.414634146341464,23,12,0.5217391304347826,0,0,0,2,0,0,2,4,4,4,0
http:^^www.cs.rpi.edu^~gousiem^complang.html,course,misc,-1,158,98,0.8571428571428571,8.204081632653061,267,135,0.5056179775280899,10,0,53,0,0,7,2,2,2,2,0
http:^^langevin.usc.edu^570^,course,misc,-9,268,932,0.5354077253218884,4.696351931330472,332,123,0.3704819277108434,0,2,15,3,9,7,4,0,1,2,1
http:^^www.CS.Princeton.EDU^courses^archive^fall95^cs591^,course,misc,-2,44,40,0.825,6.275,52,33,0.6346153846153846,0,0,5,3,0,7,6,5,5,5,5
http:^^www.csc.ncsu.edu^eos^info^csc310_info^www^index.html,course,misc,-1,107,179,0.659217877094972,4.70391061452514,187,91,0.48663101604278075,0,1,0,2,0,6,2,3,3,2,4
http:^^www.cs.engr.uky.edu^~oldham^cs221.fa96.html,course,misc,-2,125,321,0.6635514018691588,4.682242990654205,168,76,0.4523809523809524,0,0,0,1,0,24,1,2,3,0,3
http:^^www.cs.uidaho.edu^~foster^490f96^,course,misc,-2,64,210,0.6761904761904762,5.642857142857143,68,47,0.6911764705882353,0,4,10,0,0,12,5,2,1,1,0
http:^^www.cs.fit.edu^~psimeone^cse2001.html,course,misc,1,105,102,0.7941176470588235,5.362745098039215,133,38,0.2857142857142857,0,4,0,0,0,5,4,5,6,7,4
http:^^www.csc.ncsu.edu^eos^info^csc295i_info^www^index.html,course,misc,-3,39,63,0.6825396825396826,6.126984126984127,88,51,0.5795454545454546,7,0,7,0,0,4,6,4,6,3,6
http:^^wizard.cse.nd.edu^class_data^cse331^www^,course,misc,3,137,169,0.7159763313609467,7.224852071005917,206,102,0.49514563106796117,0,8,20,0,1,13,7,4,3,3,3
http:^^www.eecs.umich.edu^courses^eecs380^,course,misc,0,289,319,0.6394984326018809,6.952978056426332,571,149,0.2609457092819615,1,13,47,1,0,22,5,4,3,3,5
http:^^vip.cs.utsa.edu^classes^cs2734f96^overview.html,course,misc,-1,47,48,0.6875,5.916666666666667,61,41,0.6721311475409836,2,0,0,3,3,4,0,0,0,1,0
http:^^www.cs.byu.edu^courses^cs578^syllabus.html,course,misc,2,152,767,0.6388526727509778,5.409387222946545,75,35,0.4666666666666667,2,0,2,0,1,15,8,8,11,11,7
http:^^www.cs.uidaho.edu^~billjunk^courses^cs484^cs484.html,course,misc,12,134,352,0.6193181818181818,7.215909090909091,181,76,0.4198895027624309,0,3,0,0,2,11,8,14,16,15,13
http:^^www.cis.upenn.edu^~jean^cis510.html,course,misc,13,143,640,0.59375,5.7890625,118,42,0.3559322033898305,0,2,1,5,1,13,7,2,3,7,2
http:^^www.eecs.umich.edu^courses^eecs481^,course,misc,-1,132,276,0.36231884057971014,14.039855072463768,214,85,0.397196261682243,0,5,0,0,1,6,8,3,3,4,7
http:^^www.cs.unc.edu^Courses^wwwc^,course,misc,0,57,46,0.9782608695652174,7.456521739130435,97,49,0.5051546391752577,1,1,0,0,0,1,3,2,2,1,2
http:^^www.cs.uiowa.edu^~cremer^courses^cs297^f94^cs297-homepage.html,course,misc,-2,73,472,0.6313559322033898,5.713983050847458,133,67,0.5037593984962406,0,1,5,0,1,21,5,9,17,15,10
